label,true_label,confidence,radius,neighbors,grid,threshold
0,0,9874.976190476184,48,8,52,42907
2,1,9751.357142857145,48,8,52,42907
1,2,10117.933333333327,48,8,52,42907
3,3,9988.41904761904,48,8,52,42907
