label,true_label,confidence,radius,neighbors,grid,threshold
-1,0,1.7976931348623157e+308,8,8,133,42874
-1,1,1.7976931348623157e+308,8,8,133,42874
-1,2,1.7976931348623157e+308,8,8,133,42874
-1,3,1.7976931348623157e+308,8,8,133,42874
