label,true_label,confidence,radius,neighbors,grid,threshold
0,0,25742.161904761942,14,8,83,42942
2,1,25975.923809523843,14,8,83,42942
3,2,25999.685714285788,14,8,83,42942
1,3,26273.000000000044,14,8,83,42942
