label,true_label,confidence,radius,neighbors,grid,threshold
0,0,1739.647913576713,50,8,22,42834
2,1,1660.894503887433,50,8,22,42834
1,2,1784.3106247416204,50,8,22,42834
3,3,1759.855132729868,50,8,22,42834
