label,true_label,confidence,radius,neighbors,grid,threshold
0,0,3895.867934324925,21,8,33,42875
2,1,3918.134157007924,21,8,33,42875
1,2,4030.109614472877,21,8,33,42875
3,3,3942.20549574479,21,8,33,42875
