label,true_label,confidence,radius,neighbors,grid,threshold
0,0,4036.810109299161,14,8,34,42718
2,1,4094.47535420464,14,8,34,42718
1,2,4135.651142590537,14,8,34,42718
3,3,4092.1561362590646,14,8,34,42718
