label,true_label,confidence,radius,neighbors,grid,threshold
0,0,2223.7018058945905,44,8,25,42941
2,1,2155.061575392374,44,8,25,42941
1,2,2240.4036824825557,44,8,25,42941
3,3,2166.4365141053327,44,8,25,42941
