label,true_label,confidence,radius,neighbors,grid,threshold
-1,0,1.7976931348623157e+308,3,8,169,45087
-1,1,1.7976931348623157e+308,3,8,169,45087
-1,2,1.7976931348623157e+308,3,8,169,45087
-1,3,1.7976931348623157e+308,3,8,169,45087
