label,true_label,confidence,radius,neighbors,grid,threshold
0,0,13345.533333333331,25,8,60,42869
2,1,13102.88095238098,25,8,60,42869
1,2,13684.790476190465,25,8,60,42869
3,3,13222.747619047615,25,8,60,42869
