label,true_label,confidence,radius,neighbors,grid,threshold
0,0,7092.878365081311,30,8,45,42822
2,1,6908.383970744414,30,8,45,42822
1,2,7452.383821966995,30,8,45,42822
3,3,7148.265869595906,30,8,45,42822
